,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
10,10,10,10,10,10,10,10,10,11,"Wednesday, Apr 20",DET,Home,NYY,L,3.0,5.0,9.0,4-7,4.0,2.0,Green,Hutchison,Chapman,3:06,N,17268.0,0.86,-3,
11,11,11,11,11,11,11,11,11,12,"Thursday, Apr 21",DET,Home,NYY,W,3.0,0.0,9.0,5-7,4.0,2.0,Pineda,Montgomery,Soto,2:34,D,21529.0,0.84,1,
12,12,12,12,12,12,12,12,12,13,"Saturday, Apr 23 (1)",DET,Home,COL,W,13.0,0.0,9.0,6-7,3.0,1.0,Skubal,Senzatela,None,3:02,D,37566.0,0.82,2,
13,13,13,13,13,13,13,13,13,14,"Saturday, Apr 23 (2)",DET,Home,COL,L,2.0,3.0,9.0,6-8,3.0,1.0,Gomber,Brieske,Colomé,2:47,N,28635.0,0.84,-1,
14,14,14,14,14,14,14,14,14,15,"Sunday, Apr 24",DET,Home,COL,L,2.0,6.0,9.0,6-9,3.0,1.5,Kuhl,Alexander,None,2:55,D,20088.0,0.84,-2,
15,15,15,15,15,15,15,15,15,16,"Tuesday, Apr 26",DET,@,MIN,L-wo,4.0,5.0,9.0,6-10,4.0,2.5,Jax,Soto,None,3:05,N,11803.0,0.89,-3,
16,16,16,16,16,16,16,16,16,17,"Wednesday, Apr 27",DET,@,MIN,L,0.0,5.0,9.0,6-11,5.0,3.5,Ryan,Pineda,None,2:23,N,11829.0,0.86,-4,
17,17,17,17,17,17,17,17,17,18,"Thursday, Apr 28",DET,@,MIN,L,1.0,7.0,9.0,6-12,5.0,4.5,Stashak,Skubal,Jax,3:09,D,19365.0,0.76,-5,
18,18,18,18,18,18,18,18,18,19,"Friday, Apr 29",DET,@,LAD,L,1.0,5.0,9.0,6-13,5.0,4.5,Anderson,Alexander,None,2:43,N,49394.0,0.66,-6,
19,19,19,19,19,19,19,19,19,20,"Saturday, Apr 30",DET,@,LAD,W,5.0,1.0,9.0,7-13,5.0,4.5,Barnes,Phillips,None,3:05,N,52613.0,0.61,1,
20,20,20,20,20,20,20,20,20,21,"Sunday, May 1",DET,@,LAD,L,3.0,6.0,9.0,7-14,5.0,5.5,Buehler,Rodriguez,Kimbrel,2:57,D,51172.0,0.65,-1,
21,21,21,21,21,21,21,21,21,22,"Wednesday, May 4 (1)",DET,Home,PIT,W,3.0,2.0,9.0,8-14,4.0,6.0,Barnes,Wilson,Soto,2:41,D,,0.58,1,
22,22,22,22,22,22,22,22,22,23,"Wednesday, May 4 (2)",DET,Home,PIT,L,2.0,7.0,9.0,8-15,4.0,6.0,Thompson,Hutchison,Bednar,3:07,D,15150.0,0.63,-1,
23,23,23,23,23,23,23,23,23,24,"Thursday, May 5",DET,@,HOU,L-wo,2.0,3.0,9.0,8-16,5.0,6.0,Pressly,Soto,None,2:55,N,24116.0,0.65,-2,
24,24,24,24,24,24,24,24,24,25,"Friday, May 6",DET,@,HOU,L,2.0,3.0,9.0,8-17,5.0,7.0,Garcia,Brieske,Montero,3:06,N,38020.0,0.56,-3,
25,25,25,25,25,25,25,25,25,26,"Saturday, May 7",DET,@,HOU,L,2.0,3.0,9.0,8-18,5.0,8.0,Abreu,Fulmer,Pressly,3:01,D,34109.0,0.53,-4,
26,26,26,26,26,26,26,26,26,27,"Sunday, May 8",DET,@,HOU,L,0.0,5.0,9.0,8-19,5.0,9.0,Odorizzi,Hutchison,None,2:44,D,36934.0,0.47,-5,
27,27,27,27,27,27,27,27,27,28,"Monday, May 9",DET,Home,OAK,L,0.0,2.0,9.0,8-20,5.0,9.5,Blackburn,Pineda,Jiménez,2:49,N,12674.0,0.36,-6,
28,28,28,28,28,28,28,28,28,29,"Tuesday, May 10 (1)",DET,Home,OAK,W,6.0,0.0,9.0,9-20,5.0,9.0,Skubal,Montas,None,2:56,D,,0.35,1,
29,29,29,29,29,29,29,29,29,30,"Tuesday, May 10 (2)",DET,Home,OAK,L,1.0,4.0,9.0,9-21,5.0,9.0,Martinez,Faedo,None,2:59,D,13844.0,0.4,-1,
30,30,30,30,30,30,30,30,30,31,"Wednesday, May 11",DET,Home,OAK,L,0.0,9.0,9.0,9-22,5.0,9.0,Logue,Wentz,None,3:04,N,15375.0,0.33,-2,
31,31,31,31,31,31,31,31,31,32,"Thursday, May 12",DET,Home,OAK,L,3.0,5.0,9.0,9-23,5.0,9.0,Puk,Fulmer,Jiménez,2:57,D,17565.0,0.3,-3,
32,32,32,32,32,32,32,32,32,33,"Friday, May 13",DET,Home,BAL,W,4.0,2.0,9.0,10-23,5.0,9.0,Rodriguez,Lyles,Vest,3:10,N,23941.0,0.26,1,
33,33,33,33,33,33,33,33,33,34,"Saturday, May 14",DET,Home,BAL,W,3.0,0.0,9.0,11-23,5.0,8.0,Peralta,Zimmermann,Soto,2:29,D,28016.0,0.28,2,
34,34,34,34,34,34,34,34,34,35,"Sunday, May 15",DET,Home,BAL,W,5.0,1.0,9.0,12-23,5.0,8.0,Skubal,Wells,None,3:00,D,20080.0,0.36,3,
35,35,35,35,35,35,35,35,35,36,"Monday, May 16",DET,@,TBR,W,3.0,2.0,9.0,13-23,5.0,8.0,Fulmer,Kittredge,Soto,2:43,N,11532.0,0.37,4,
36,36,36,36,36,36,36,36,36,37,"Tuesday, May 17",DET,@,TBR,L,1.0,8.0,9.0,13-24,5.0,8.0,McClanahan,Brieske,None,2:38,N,8475.0,0.43,-1,
37,37,37,37,37,37,37,37,37,38,"Wednesday, May 18",DET,@,TBR,L,1.0,6.0,9.0,13-25,5.0,9.0,Rasmussen,Rodriguez,None,2:55,D,9706.0,0.37,-2,
38,38,38,38,38,38,38,38,38,39,"Friday, May 20",DET,@,CLE,L,1.0,6.0,9.0,13-26,5.0,10.0,Civale,Barnes,None,2:38,N,23874.0,0.33,-3,
39,39,39,39,39,39,39,39,39,40,"Sunday, May 22",DET,@,CLE,W,4.0,2.0,9.0,14-26,4.0,10.5,Faedo,Bieber,Soto,2:46,D,15554.0,0.29,1,
40,40,40,40,40,40,40,40,40,41,"Monday, May 23",DET,@,MIN,L-wo,4.0,5.0,9.0,14-27,4.0,11.5,Pagán,Chafin,None,2:55,N,16361.0,0.34,-1,
41,41,41,41,41,41,41,41,41,42,"Tuesday, May 24",DET,@,MIN,L,0.0,2.0,9.0,14-28,4.0,12.5,Gray,Brieske,Duran,2:53,N,17882.0,0.29,-2,
42,42,42,42,42,42,42,42,42,43,"Wednesday, May 25",DET,@,MIN,W,4.0,2.0,10.0,15-28,4.0,11.5,Lange,Megill,Chafin,3:45,D,20375.0,0.26,1,
43,43,43,43,43,43,43,43,43,44,"Thursday, May 26",DET,Home,CLE,W-wo,4.0,3.0,9.0,16-28,4.0,10.5,Soto,Stephan,None,2:52,N,12764.0,0.28,2,
44,44,44,44,44,44,44,44,44,45,"Saturday, May 28",DET,Home,CLE,L,1.0,8.0,9.0,16-29,4.0,11.0,Bieber,Faedo,None,2:50,D,26134.0,0.32,-1,
45,45,45,45,45,45,45,45,45,46,"Sunday, May 29",DET,Home,CLE,W,2.0,1.0,9.0,17-29,4.0,11.0,Lange,McKenzie,Soto,2:37,D,19990.0,0.29,1,
46,46,46,46,46,46,46,46,46,47,"Monday, May 30",DET,Home,MIN,W,7.0,5.0,9.0,18-29,4.0,10.0,Jiménez,Smith,Soto,3:04,D,15191.0,0.33,2,
47,47,47,47,47,47,47,47,47,48,"Tuesday, May 31 (1)",DET,Home,MIN,L,2.0,8.0,9.0,18-30,4.0,10.0,Smeltzer,García,None,2:46,D,11756.0,0.37,-1,
48,48,48,48,48,48,48,48,48,49,"Tuesday, May 31 (2)",DET,Home,MIN,W,4.0,0.0,9.0,19-30,4.0,10.0,Peralta,Sands,None,2:29,N,12122.0,0.31,1,
49,49,49,49,49,49,49,49,49,50,"Wednesday, Jun 1",DET,Home,MIN,W,5.0,0.0,9.0,20-30,4.0,9.0,Skubal,Ober,None,2:13,N,13211.0,0.36,2,
50,50,50,50,50,50,50,50,50,51,"Thursday, Jun 2",DET,Home,MIN,W,3.0,2.0,9.0,21-30,4.0,8.0,Lange,Pagán,Soto,2:38,D,17972.0,0.4,3,
51,51,51,51,51,51,51,51,51,52,"Friday, Jun 3",DET,@,NYY,L,0.0,13.0,9.0,21-31,4.0,9.0,Cole,Rodriguez,None,2:39,N,42026.0,0.42,-1,
52,52,52,52,52,52,52,52,52,53,"Saturday, Jun 4",DET,@,NYY,L,0.0,3.0,9.0,21-32,4.0,9.0,Severino,Brieske,Holmes,2:28,D,38106.0,0.35,-2,
53,53,53,53,53,53,53,53,53,54,"Sunday, Jun 5",DET,@,NYY,L-wo,4.0,5.0,10.0,21-33,4.0,10.0,King,Soto,None,3:24,D,38030.0,0.35,-3,
54,54,54,54,54,54,54,54,54,55,"Tuesday, Jun 7",DET,@,PIT,W,5.0,3.0,9.0,22-33,4.0,9.0,Skubal,Quintana,Soto,2:50,N,10214.0,0.27,1,
55,55,55,55,55,55,55,55,55,56,"Wednesday, Jun 8",DET,@,PIT,W,3.0,1.0,9.0,23-33,4.0,9.0,Vest,Crowe,Soto,2:57,D,11723.0,0.3,2,
56,56,56,56,56,56,56,56,56,57,"Friday, Jun 10",DET,Home,TOR,L,1.0,10.0,9.0,23-34,4.0,9.5,Berríos,Rodriguez,None,2:50,N,26226.0,0.37,-1,
57,57,57,57,57,57,57,57,57,58,"Saturday, Jun 11",DET,Home,TOR,W,3.0,1.0,9.0,24-34,4.0,9.5,Brieske,Gausman,Soto,2:51,D,30738.0,0.32,1,
58,58,58,58,58,58,58,58,58,59,"Sunday, Jun 12",DET,Home,TOR,L,0.0,6.0,9.0,24-35,4.0,9.5,Stripling,Skubal,None,2:43,D,29399.0,0.37,-1,
59,59,59,59,59,59,59,59,59,60,"Monday, Jun 13",DET,Home,CHW,L,5.0,9.0,9.0,24-36,4.0,10.5,Sousa,García,None,3:20,N,16634.0,0.3,-2,
60,60,60,60,60,60,60,60,60,61,"Tuesday, Jun 14",DET,Home,CHW,L,1.0,5.0,9.0,24-37,4.0,10.5,Cease,Hutchison,None,3:20,N,16450.0,0.26,-3,
61,61,61,61,61,61,61,61,61,62,"Wednesday, Jun 15",DET,Home,CHW,L,0.0,13.0,9.0,24-38,4.0,11.5,Martin,Faedo,None,2:51,D,20726.0,0.22,-4,
62,62,62,62,62,62,62,62,62,63,"Thursday, Jun 16",DET,Home,TEX,L,1.0,3.0,9.0,24-39,4.0,12.0,Santana,Soto,Barlow,2:50,N,17448.0,0.16,-5,
63,63,63,63,63,63,63,63,63,64,"Friday, Jun 17",DET,Home,TEX,L,0.0,7.0,9.0,24-40,4.0,12.0,Gray,Skubal,None,3:01,N,21996.0,0.13,-6,
64,64,64,64,64,64,64,64,64,65,"Saturday, Jun 18",DET,Home,TEX,W,14.0,7.0,9.0,25-40,4.0,12.0,García,Hearn,None,2:57,D,28179.0,0.1,1,
65,65,65,65,65,65,65,65,65,66,"Sunday, Jun 19",DET,Home,TEX,W,7.0,3.0,9.0,26-40,4.0,11.0,Lange,Dunning,None,3:09,D,25919.0,0.14,2,
66,66,66,66,66,66,66,66,66,67,"Monday, Jun 20",DET,@,BOS,L,2.0,5.0,9.0,26-41,4.0,11.5,Winckowski,Faedo,Houck,2:55,N,34811.0,0.17,-1,
67,67,67,67,67,67,67,67,67,68,"Tuesday, Jun 21",DET,@,BOS,L,4.0,5.0,9.0,26-42,4.0,11.5,Hill,Brieske,Schreiber,2:53,N,29168.0,0.12,-2,
68,68,68,68,68,68,68,68,68,69,"Wednesday, Jun 22",DET,@,BOS,L,2.0,6.0,9.0,26-43,4.0,12.5,Wacha,Skubal,None,3:03,N,35180.0,0.1,-3,
69,69,69,69,69,69,69,69,69,70,"Friday, Jun 24",DET,@,ARI,W,5.0,1.0,9.0,27-43,4.0,11.0,García,Kelly,None,2:46,N,22064.0,0.07,1,
70,70,70,70,70,70,70,70,70,71,"Saturday, Jun 25",DET,@,ARI,W,6.0,3.0,9.0,28-43,4.0,11.0,Alexander,Mantiply,Soto,2:54,N,23129.0,0.09,2,
71,71,71,71,71,71,71,71,71,72,"Sunday, Jun 26",DET,@,ARI,L,7.0,11.0,9.0,28-44,4.0,12.0,Wendelken,Vest,None,3:36,D,22529.0,0.11,-1,
72,72,72,72,72,72,72,72,72,73,"Tuesday, Jun 28",DET,@,SFG,L,3.0,4.0,9.0,28-45,4.0,13.0,Rodón,Skubal,Doval,3:16,N,28004.0,0.08,-2,
73,73,73,73,73,73,73,73,73,74,"Wednesday, Jun 29",DET,@,SFG,W,3.0,2.0,9.0,29-45,4.0,12.0,García,Wood,Soto,2:49,D,26576.0,0.08,1,
74,74,74,74,74,74,74,74,74,75,"Friday, Jul 1",DET,Home,KCR,L,1.0,3.0,9.0,29-46,4.0,12.5,Keller,Pineda,Barlow,2:50,N,24349.0,0.11,-1,
75,75,75,75,75,75,75,75,75,76,"Saturday, Jul 2",DET,Home,KCR,W-wo,4.0,3.0,9.0,30-46,4.0,12.5,Jiménez,Payamps,None,2:54,D,23502.0,0.07,1,
76,76,76,76,76,76,76,76,76,77,"Sunday, Jul 3",DET,Home,KCR,L,4.0,7.0,9.0,30-47,4.0,12.5,Cuas,Skubal,Barlow,3:33,D,21625.0,0.09,-1,
77,77,77,77,77,77,77,77,77,78,"Monday, Jul 4 (1)",DET,Home,CLE,W,4.0,1.0,9.0,31-47,4.0,12.0,Hill,Plesac,Soto,2:55,D,19737.0,0.09,1,
78,78,78,78,78,78,78,78,78,79,"Monday, Jul 4 (2)",DET,Home,CLE,W,5.0,3.0,9.0,32-47,4.0,12.0,Alexander,Stephan,Jiménez,2:55,N,24395.0,0.1,2,
79,79,79,79,79,79,79,79,79,80,"Tuesday, Jul 5",DET,Home,CLE,W,11.0,4.0,9.0,33-47,4.0,12.0,Hutchison,Quantrill,None,3:03,N,16662.0,0.12,3,
80,80,80,80,80,80,80,80,80,81,"Wednesday, Jul 6",DET,Home,CLE,W,8.0,2.0,9.0,34-47,4.0,11.0,Pineda,Bieber,None,3:04,D,17829.0,0.13,4,
81,81,81,81,81,81,81,81,81,82,"Thursday, Jul 7",DET,@,CHW,W,2.0,1.0,9.0,35-47,4.0,10.5,Brieske,Cease,Soto,3:00,N,21876.0,0.17,5,
82,82,82,82,82,82,82,82,82,83,"Friday, Jul 8",DET,@,CHW,W,7.0,5.0,9.0,36-47,4.0,9.5,Skubal,Giolito,Fulmer,2:56,N,29215.0,0.19,6,
83,83,83,83,83,83,83,83,83,84,"Saturday, Jul 9",DET,@,CHW,L,0.0,8.0,9.0,36-48,4.0,9.5,Cueto,Hill,None,2:35,D,29215.0,0.26,-1,
84,84,84,84,84,84,84,84,84,85,"Sunday, Jul 10",DET,@,CHW,L,2.0,4.0,9.0,36-49,4.0,10.5,Graveman,Fulmer,Hendriks,2:46,D,31072.0,0.21,-2,
85,85,85,85,85,85,85,85,85,86,"Monday, Jul 11 (1)",DET,@,KCR,L,1.0,3.0,9.0,36-50,4.0,11.5,Keller,Pineda,Barlow,2:30,D,11084.0,0.16,-3,
86,86,86,86,86,86,86,86,86,87,"Monday, Jul 11 (2)",DET,@,KCR,L,3.0,7.0,9.0,36-51,4.0,11.5,Zerpa,Faedo,None,3:00,N,16202.0,0.13,-4,
87,87,87,87,87,87,87,87,87,88,"Tuesday, Jul 12",DET,@,KCR,W,7.0,5.0,9.0,37-51,4.0,10.5,Brieske,Cuas,Soto,3:08,N,14451.0,0.11,1,
88,88,88,88,88,88,88,88,88,89,"Wednesday, Jul 13",DET,@,KCR,L,2.0,5.0,9.0,37-52,4.0,11.5,Singer,Skubal,Barlow,2:44,D,11016.0,0.14,-1,
89,89,89,89,89,89,89,89,89,90,"Thursday, Jul 14",DET,@,CLE,L,0.0,4.0,9.0,37-53,4.0,11.5,McKenzie,Rodriguez,None,2:37,N,14327.0,0.11,-2,
90,90,90,90,90,90,90,90,90,91,"Friday, Jul 15",DET,@,CLE,L,5.0,6.0,9.0,37-54,4.0,11.5,Shaw,Fulmer,Stephan,2:59,N,27846.0,0.09,-3,
91,91,91,91,91,91,91,91,91,92,"Saturday, Jul 16",DET,@,CLE,L,0.0,10.0,9.0,37-55,4.0,12.5,Quantrill,Pineda,None,2:46,D,26789.0,0.07,-4,
92,92,92,92,92,92,92,92,92,93,"Thursday, Jul 21 (1)",DET,@,OAK,W,7.0,2.0,9.0,38-55,4.0,12.0,Skubal,Logue,None,2:58,D,,0.04,1,
93,93,93,93,93,93,93,93,93,94,"Thursday, Jul 21 (2)",DET,@,OAK,L,0.0,5.0,9.0,38-56,4.0,12.0,Acevedo,Hill,None,2:45,D,7282.0,0.06,-1,
94,94,94,94,94,94,94,94,94,95,"Saturday, Jul 23",DET,Home,MIN,L,4.0,8.0,9.0,38-57,4.0,13.0,Ryan,Pineda,None,3:21,N,34205.0,0.05,-2,
95,95,95,95,95,95,95,95,95,96,"Sunday, Jul 24",DET,Home,MIN,L,1.0,9.0,9.0,38-58,5.0,14.0,Gray,García,None,3:10,D,23570.0,0.03,-3,
96,96,96,96,96,96,96,96,96,97,"Monday, Jul 25",DET,Home,SDP,W,12.0,4.0,9.0,39-58,5.0,13.5,Vest,Manaea,None,3:09,N,21647.0,0.02,1,
97,97,97,97,97,97,97,97,97,98,"Tuesday, Jul 26",DET,Home,SDP,L,4.0,6.0,10.0,39-59,5.0,13.5,Rogers,Soto,Martinez,3:43,N,24213.0,0.02,-1,
98,98,98,98,98,98,98,98,98,99,"Wednesday, Jul 27",DET,Home,SDP,W-wo,4.0,3.0,9.0,40-59,4.0,12.5,Fulmer,Rogers,None,3:03,D,24669.0,0.02,1,
99,99,99,99,99,99,99,99,99,100,"Thursday, Jul 28",DET,@,TOR,L,3.0,5.0,9.0,40-60,4.0,13.0,Kikuchi,Alexander,Romano,2:52,N,27080.0,0.02,-1,
100,100,100,100,100,100,100,100,100,101,"Friday, Jul 29",DET,@,TOR,W,4.0,2.0,9.0,41-60,4.0,12.0,Vest,Manoah,Soto,3:20,N,28046.0,0.02,1,
101,101,101,101,101,101,101,101,101,102,"Saturday, Jul 30",DET,@,TOR,L,3.0,5.0,9.0,41-61,4.0,13.0,Richards,Law,Romano,2:46,D,42933.0,0.03,-1,
102,102,102,102,102,102,102,102,102,103,"Sunday, Jul 31",DET,@,TOR,L,1.0,4.0,9.0,41-62,4.0,13.0,Berríos,Hill,Romano,2:19,D,40298.0,0.02,-2,
103,103,103,103,103,103,103,103,103,104,"Monday, Aug 1",DET,@,MIN,L-wo,3.0,5.0,10.0,41-63,5.0,14.0,Jax,Lange,None,3:17,N,20231.0,0.01,-3,
104,104,104,104,104,104,104,104,104,105,"Tuesday, Aug 2",DET,@,MIN,W,5.0,3.0,9.0,42-63,4.0,13.0,Foley,Jax,Soto,3:10,N,23394.0,0.01,1,
105,105,105,105,105,105,105,105,105,106,"Wednesday, Aug 3",DET,@,MIN,L,1.0,4.0,9.0,42-64,4.0,14.0,Ryan,Alexander,López,2:40,D,25044.0,0.01,-1,
106,106,106,106,106,106,106,106,106,107,"Thursday, Aug 4",DET,Home,TBR,L,2.0,6.0,9.0,42-65,5.0,14.0,Springs,Hutchison,None,2:59,N,16595.0,0.01,-2,
107,107,107,107,107,107,107,107,107,108,"Friday, Aug 5",DET,Home,TBR,L,3.0,5.0,9.0,42-66,5.0,15.0,Beeks,Jiménez,Poche,3:40,N,21547.0,0.01,-3,
108,108,108,108,108,108,108,108,108,109,"Saturday, Aug 6",DET,Home,TBR,W,9.0,1.0,9.0,43-66,5.0,15.0,Hill,McClanahan,None,2:54,N,40101.0,0.0,1,
109,109,109,109,109,109,109,109,109,110,"Sunday, Aug 7",DET,Home,TBR,L,0.0,7.0,9.0,43-67,5.0,15.0,Poche,Soto,None,2:50,D,18395.0,0.0,-1,
110,110,110,110,110,110,110,110,110,111,"Tuesday, Aug 9",DET,Home,CLE,L,2.0,5.0,9.0,43-68,5.0,15.0,Bieber,Alexander,Clase,2:41,N,16359.0,0.0,-2,
111,111,111,111,111,111,111,111,111,112,"Wednesday, Aug 10",DET,Home,CLE,L,2.0,3.0,9.0,43-69,5.0,16.0,Shaw,Hutchison,Clase,3:02,N,16560.0,0.0,-3,
112,112,112,112,112,112,112,112,112,113,"Thursday, Aug 11",DET,Home,CLE,L,3.0,4.0,10.0,43-70,5.0,17.0,De Los Santos,Soto,Shaw,3:37,D,19036.0,0.0,-4,
113,113,113,113,113,113,113,113,113,114,"Friday, Aug 12",DET,@,CHW,L,0.0,2.0,9.0,43-71,5.0,18.0,López,Lange,Hendriks,2:53,N,33015.0,0.0,-5,
114,114,114,114,114,114,114,114,114,115,"Saturday, Aug 13",DET,@,CHW,L,4.0,6.0,9.0,43-72,5.0,18.0,Giolito,Jiménez,Hendriks,2:46,N,29458.0,0.0,-6,
115,115,115,115,115,115,115,115,115,116,"Sunday, Aug 14",DET,@,CHW,L,3.0,5.0,9.0,43-73,5.0,19.0,Lynn,Alexander,Graveman,2:57,D,32154.0,0.0,-7,
116,116,116,116,116,116,116,116,116,117,"Monday, Aug 15 (1)",DET,@,CLE,L,1.0,4.0,9.0,43-74,5.0,19.0,Karinchak,Vest,Clase,2:54,D,,0.0,-8,
117,117,117,117,117,117,117,117,117,118,"Monday, Aug 15 (2)",DET,@,CLE,W,7.0,5.0,9.0,44-74,5.0,19.0,Garcia,Morgan,Soto,3:01,D,16980.0,0.0,1,
118,118,118,118,118,118,118,118,118,119,"Tuesday, Aug 16",DET,@,CLE,W,4.0,3.0,9.0,45-74,5.0,18.0,Hill,Plesac,Soto,3:20,N,13503.0,0.0,2,
119,119,119,119,119,119,119,119,119,120,"Wednesday, Aug 17",DET,@,CLE,L,4.0,8.0,9.0,45-75,5.0,19.0,Shaw,Chafin,None,3:14,N,14335.0,0.0,-1,
120,120,120,120,120,120,120,120,120,121,"Friday, Aug 19",DET,Home,LAA,L,0.0,1.0,9.0,45-76,5.0,20.0,Sandoval,Manning,None,2:15,N,28197.0,0.0,-2,
121,121,121,121,121,121,121,121,121,122,"Saturday, Aug 20",DET,Home,LAA,W,4.0,3.0,9.0,46-76,5.0,19.0,Alexander,Detmers,Soto,2:40,D,23581.0,0.0,1,
122,122,122,122,122,122,122,122,122,123,"Sunday, Aug 21",DET,Home,LAA,W,4.0,0.0,9.0,47-76,5.0,18.5,Rodriguez,Ohtani,None,2:56,D,23064.0,0.0,2,
123,123,123,123,123,123,123,123,123,124,"Tuesday, Aug 23",DET,Home,SFG,L,1.0,3.0,9.0,47-77,5.0,19.5,Rodón,Hutchison,Doval,2:52,N,21123.0,0.0,-1,
124,124,124,124,124,124,124,124,124,125,"Wednesday, Aug 24",DET,Home,SFG,W,6.0,1.0,9.0,48-77,5.0,19.5,Manning,Webb,None,2:53,D,17400.0,0.0,1,
125,125,125,125,125,125,125,125,125,126,"Friday, Aug 26",DET,@,TEX,L,6.0,7.0,9.0,48-78,5.0,19.0,Otto,Alexander,Leclerc,3:03,N,20357.0,0.0,-1,
126,126,126,126,126,126,126,126,126,127,"Saturday, Aug 27",DET,@,TEX,W,11.0,2.0,9.0,49-78,5.0,19.0,Rodriguez,Keuchel,None,3:00,N,34357.0,0.0,1,
127,127,127,127,127,127,127,127,127,128,"Sunday, Aug 28",DET,@,TEX,W,9.0,8.0,9.0,50-78,5.0,18.0,Hutchison,Arihara,Jiménez,3:35,D,24938.0,0.0,2,
128,128,128,128,128,128,128,128,128,129,"Tuesday, Aug 30",DET,Home,SEA,L,3.0,9.0,9.0,50-79,5.0,19.0,Kirby,Manning,Flexen,2:53,N,12536.0,0.0,-1,
129,129,129,129,129,129,129,129,129,130,"Wednesday, Aug 31",DET,Home,SEA,L,3.0,5.0,9.0,50-80,5.0,19.0,Gonzales,Lange,Sewald,3:00,N,13666.0,0.0,-2,
130,130,130,130,130,130,130,130,130,131,"Thursday, Sep 1",DET,Home,SEA,L,0.0,7.0,9.0,50-81,5.0,19.0,Gilbert,Rodriguez,None,2:47,D,14393.0,0.0,-3,
131,131,131,131,131,131,131,131,131,132,"Friday, Sep 2",DET,Home,KCR,W,5.0,4.0,9.0,51-81,5.0,18.0,Chafin,Hernández,Soto,3:00,N,16067.0,0.0,1,
132,132,132,132,132,132,132,132,132,133,"Saturday, Sep 3",DET,Home,KCR,L,2.0,12.0,9.0,51-82,5.0,18.0,Heasley,Pineda,None,2:59,N,15259.0,0.0,-1,
133,133,133,133,133,133,133,133,133,134,"Sunday, Sep 4",DET,Home,KCR,L,2.0,3.0,9.0,51-83,5.0,18.0,Coleman,Soto,Barlow,3:39,D,15206.0,0.0,-2,
134,134,134,134,134,134,134,134,134,135,"Monday, Sep 5",DET,@,LAA,L,0.0,10.0,9.0,51-84,5.0,19.0,Suarez,Alexander,None,2:53,N,19518.0,0.0,-3,
135,135,135,135,135,135,135,135,135,136,"Tuesday, Sep 6",DET,@,LAA,L-wo,4.0,5.0,10.0,51-85,5.0,20.0,Tepera,Chafin,None,3:01,N,20002.0,0.0,-4,
