,Unnamed: 0,Name,Team,FLDPos,G,PA,H,HR,R,RBI,SB,BB,AVG,OBP,SLG,OPS,wRC+,wOBA,Bat,WAR,bWAR,aWAR,WPA
21,21,Nelson Cruz,SEA,RF,0.91018254,0.8670316,0.7830234,0.45526934,0.652443,0.67795163,0.13126977,0.4014775,0.29406163,0.387233,0.36634615,0.4093915,0.37984124,0.40384734,0.577375,0.54041237,0.47212997,0.37268585,0.521017
22,22,Mookie Betts,BOS,CF,0.91577756,0.86653954,0.7828861,0.29278615,0.6517845,0.635173,0.52811116,0.31998113,0.29406163,0.387233,0.31270823,0.37956762,0.3647134,0.36999384,0.4313191,0.54497635,0.47184542,0.3943255,0.49086964
23,23,Dee Strange-Gordon,MIA,2B,0.91831315,0.86419004,0.7829929,0.12977453,0.5862494,0.51422006,0.59341204,0.22033216,0.29406163,0.387233,0.266226,0.36144462,0.3436874,0.3478734,0.30618292,0.52402747,0.45279855,0.34861705,0.4353544
24,24,Miguel Cabrera,DET,1B,0.8405875,0.8247813,0.7345992,0.33143795,0.4941521,0.60436857,0.07391864,0.30849436,0.29406163,0.387233,0.35387525,0.41227657,0.3778337,0.41365957,0.5629158,0.5012764,0.4587616,0.34455964,0.49054706
25,25,Xander Bogaerts,BOS,SS,0.9151521,0.8659506,0.7830146,0.2290281,0.5966569,0.5905546,0.4432397,0.28153062,0.29406163,0.387233,0.28508028,0.36389244,0.35312414,0.36088836,0.36988467,0.4936272,0.45629948,0.34015095,0.42640784
26,26,Edwin Encarnacion,TOR,1B,0.90818423,0.8659609,0.7777761,0.4282401,0.62902385,0.6776144,0.099997535,0.39291576,0.29406163,0.387233,0.3434351,0.3963291,0.37493703,0.3910707,0.5487459,0.53555715,0.47057202,0.36738566,0.5169766
27,27,Nolan Arenado,COL,3B,0.92331964,0.8683214,0.7830614,0.4412963,0.675935,0.678007,0.21787599,0.3499817,0.29406163,0.387233,0.34998426,0.39435244,0.37494892,0.3814208,0.53222895,0.5497298,0.4734158,0.39583698,0.521017
28,28,Jason Kipnis,CLE,2B,0.91599435,0.8647563,0.7785142,0.24095364,0.59592706,0.61376184,0.47929564,0.32649937,0.29406163,0.387233,0.2970691,0.37517655,0.35859102,0.36819354,0.4014859,0.5047626,0.45520195,0.34497657,0.45647985
29,29,Russell Martin,TOR,C,0.8802236,0.81769645,0.656617,0.26766187,0.45223826,0.5399275,0.16281563,0.28987315,0.29406163,0.387233,0.2862513,0.35850212,0.33947507,0.35358134,0.3606991,0.40809113,0.39159998,0.24672423,0.42020068
30,30,Jose Altuve,HOU,2B,0.9252484,0.8674143,0.7830597,0.24719648,0.6340161,0.6598028,0.561839,0.27905306,0.29406163,0.387233,0.29955453,0.37584907,0.3601909,0.36473358,0.41186795,0.5249875,0.46093374,0.35777172,0.46434864
31,31,Matt Duffy,SFG,3B,0.90591156,0.8628821,0.7746076,0.23200566,0.5610592,0.55841607,0.41806272,0.26919135,0.29406163,0.387233,0.2918156,0.3645354,0.35038126,0.36112005,0.34771517,0.47820804,0.44739103,0.32245845,0.41880062
32,32,Todd Frazier,CIN,3B,0.9272217,0.8675229,0.78282183,0.38949394,0.6435196,0.67772305,0.30271924,0.35725203,0.29406163,0.387233,0.3157961,0.36925155,0.35795164,0.35980895,0.39088714,0.49748254,0.44750705,0.30777156,0.47190645
33,33,Adrian Beltre,TEX,3B,0.90938735,0.86480963,0.7758454,0.28245404,0.55518675,0.6537873,0.19454959,0.3002852,0.29406163,0.387233,0.29205948,0.36169055,0.35290888,0.35290167,0.3859836,0.47209653,0.4430891,0.30903417,0.4313063
34,34,Brandon Crawford,SFG,SS,0.8975432,0.8558911,0.7426812,0.3271843,0.5226471,0.6226142,0.24979277,0.29244792,0.29406163,0.387233,0.3108993,0.36959815,0.35152003,0.3629846,0.41155607,0.48491734,0.43154538,0.3089105,0.46079236
35,35,Kevin Kiermaier,TBR,CF,0.8718318,0.82004833,0.6911219,0.17364985,0.46483877,0.4500591,0.43916142,0.21273623,0.29406163,0.387233,0.2712715,0.34947306,0.335133,0.33901942,0.29240468,0.4976111,0.42877722,0.31767288,0.39491794
36,36,Logan Forsythe,TBR,2B,0.9034882,0.86010176,0.76320827,0.2621669,0.55123687,0.59803516,0.20880468,0.33092338,0.29406163,0.387233,0.29313684,0.3695179,0.3524242,0.36414617,0.39984176,0.46724296,0.4229954,0.30657852,0.4446806
37,37,Francisco Lindor,CLE,SS,0.84394896,0.72564155,0.629641,0.12322367,0.39564297,0.40978402,0.2066734,0.1579037,0.29406163,0.387233,0.29235578,0.3643147,0.3342016,0.36152834,0.3009121,0.39509735,0.39621797,0.24716578,0.4005487
38,38,David Peralta,ARI,LF,0.8678157,0.8390623,0.7260602,0.27540052,0.525349,0.5942202,0.27494663,0.2734744,0.29406163,0.387233,0.33229667,0.3854581,0.36004838,0.380834,0.38774142,0.46320367,0.43309456,0.28669208,0.47670496
39,39,Justin Turner,LAD,3B,0.80346084,0.7360819,0.6210326,0.19028218,0.39737067,0.4701926,0.11357378,0.2185846,0.29406163,0.387233,0.31027937,0.37899327,0.34811386,0.37508518,0.3981567,0.4075034,0.3807932,0.24511622,0.44423246
40,40,Brandon Belt,SFG,1B,0.8909097,0.85001725,0.7151953,0.3101883,0.52731586,0.594692,0.2506966,0.32392445,0.29406163,0.387233,0.3288583,0.3818712,0.3590601,0.37722194,0.37523606,0.48752847,0.43249828,0.2953346,0.4748734
41,41,George Springer,HOU,RF,0.798937,0.7064314,0.57551706,0.1928431,0.41992956,0.43809277,0.2861094,0.21478143,0.29406163,0.387233,0.29985496,0.3754512,0.3415387,0.37071016,0.3750788,0.42751917,0.39276713,0.25826684,0.44656438
42,42,Adam Eaton,CHW,CF,0.92200506,0.8655903,0.77957964,0.2518148,0.6209996,0.594046,0.59312,0.32601145,0.29406163,0.387233,0.2872029,0.37067363,0.353094,0.36406207,0.36839318,0.4799246,0.43699974,0.32590464,0.4565744
43,43,Ian Kinsler,DET,2B,0.9204957,0.86635697,0.7826013,0.24796847,0.5830924,0.6196193,0.39736566,0.3283196,0.29406163,0.387233,0.28949255,0.36106128,0.35461682,0.35448816,0.34654462,0.49255416,0.43341807,0.31371635,0.4322898
44,44,Joe Panik,SFG,2B,0.77599657,0.6923188,0.6028723,0.11325793,0.35776302,0.38889343,0.13426593,0.19412895,0.29406163,0.387233,0.29294214,0.3716244,0.34322235,0.3738245,0.35805723,0.3991741,0.3776583,0.2441438,0.42568693
45,45,Mike Moustakas,KCR,3B,0.9076226,0.86289793,0.7698598,0.29722607,0.5388864,0.63621795,0.08875502,0.30926096,0.29406163,0.387233,0.30657467,0.3712122,0.35532647,0.3693368,0.41249263,0.45858818,0.42757246,0.29989982,0.4542365
46,46,Kyle Seager,SEA,3B,0.9183989,0.8668473,0.7824719,0.34895748,0.61108696,0.66799295,0.20910712,0.3815968,0.29406163,0.387233,0.30420366,0.37011382,0.35964045,0.363858,0.41365185,0.4903287,0.43650275,0.31859088,0.46348622
47,47,Evan Longoria,TBR,3B,0.9164485,0.8663117,0.77477765,0.34134388,0.5900777,0.6699239,0.16616625,0.3788704,0.29406163,0.387233,0.28469646,0.35843366,0.35038102,0.34898487,0.364214,0.4545854,0.42332906,0.2937563,0.43509388
48,48,Odubel Herrera,PHI,CF,0.8910608,0.83205324,0.7136725,0.16227932,0.47343683,0.46439213,0.4615696,0.23677067,0.29406163,0.387233,0.27464992,0.3562407,0.3346839,0.35105327,0.29176635,0.42853776,0.38513178,0.26064464,0.40408465
49,49,Derek Norris,SDP,C,0.88442904,0.8354312,0.6761912,0.20693433,0.44437018,0.50203854,0.15924226,0.28230792,0.29406163,0.387233,0.2613591,0.34320506,0.32862464,0.33684355,0.29149535,0.38329566,0.35866588,0.22360054,0.37807545
50,50,Jung Ho Kang,PIT,3B,0.83119786,0.77210486,0.6472504,0.23501302,0.44077262,0.49376452,0.20957139,0.23306327,0.29406163,0.387233,0.3007215,0.37484127,0.3450106,0.37026626,0.40576425,0.40686047,0.37685543,0.24651918,0.44716012
51,51,Kevin Pillar,TOR,CF,0.9117145,0.8613499,0.7638802,0.17491753,0.5370948,0.53384113,0.51795655,0.25565705,0.29406163,0.387233,0.2573755,0.3420629,0.33389533,0.3324322,0.26773024,0.46975794,0.40741974,0.29230523,0.39251706
52,52,Giancarlo Stanton,MIA,RF,0.6454969,0.5505909,0.43277112,0.2877335,0.31878355,0.45315653,0.07385593,0.16858071,0.29406163,0.387233,0.3511412,0.39600518,0.34647524,0.39213282,0.42261642,0.3812277,0.35845503,0.20261899,0.45169246
53,53,Michael Brantley,CLE,LF,0.89723694,0.8614404,0.77379656,0.24111132,0.55867684,0.60758454,0.20257583,0.32282978,0.29406163,0.387233,0.31263903,0.3829262,0.36643192,0.38205948,0.44209126,0.47747725,0.43480468,0.31312707,0.4757798
54,54,Eric Hosmer,KCR,1B,0.91620356,0.86708677,0.7830245,0.3448352,0.63445705,0.66505826,0.38543352,0.35075766,0.29406163,0.387233,0.3110378,0.38081497,0.3661356,0.37670043,0.43407047,0.51024044,0.4612805,0.34661978,0.4718919
55,55,Carlos Correa,HOU,SS,0.7561809,0.7060324,0.6090269,0.20906794,0.41961813,0.47266683,0.16428688,0.18956493,0.29406163,0.387233,0.3192502,0.38482076,0.34927946,0.38268787,0.41395065,0.3994666,0.38143897,0.24100167,0.4570392
56,56,Shin-Soo Choo,TEX,RF,0.9177363,0.8652678,0.77068233,0.35490873,0.6041222,0.6590206,0.22980164,0.3951337,0.29406163,0.387233,0.3081079,0.376922,0.35954013,0.37220147,0.41660833,0.459084,0.4245727,0.292323,0.4793917
57,57,Travis d'Arnaud,NYM,C,0.5275194,0.4079099,0.3289795,0.0936675,0.18013456,0.26705247,0.034575526,0.09849531,0.29406163,0.387233,0.26835293,0.35158017,0.3168297,0.35095227,0.31814378,0.28610015,0.27271274,0.14923327,0.39129373
58,58,Justin Upton,SDP,LF,0.90664536,0.8623002,0.73640805,0.353081,0.5930723,0.64387405,0.408914,0.35600197,0.29406163,0.387233,0.2968328,0.36810473,0.34921774,0.35816747,0.36778304,0.46152553,0.41502887,0.2875377,0.45454517
59,59,Adam Jones,BAL,CF,0.90019447,0.8567497,0.74936104,0.30954787,0.49981216,0.62661976,0.16349994,0.2406707,0.29406163,0.387233,0.30461717,0.3627603,0.34461004,0.35545692,0.3452431,0.40512288,0.3867362,0.24050434,0.43530598
60,60,Martin Prado,MIA,3B,0.87039196,0.8165714,0.68637145,0.15529802,0.4219688,0.5191634,0.103451975,0.2659821,0.29406163,0.387233,0.25454077,0.3442876,0.332974,0.3384669,0.31492582,0.38075948,0.35848776,0.23076493,0.3813684
61,61,Jose Abreu,CHW,1B,0.9191639,0.8672125,0.7830194,0.41110748,0.61156493,0.67633307,0.1439151,0.35535416,0.29406163,0.387233,0.32343063,0.38498655,0.3638516,0.3781416,0.4638208,0.47375402,0.44223037,0.31736842,0.48766068
62,62,Freddie Freeman,ATL,1B,0.8108976,0.766082,0.6222771,0.2570886,0.42165536,0.51356894,0.0994267,0.2449095,0.29406163,0.387233,0.31362978,0.38155714,0.35206708,0.37814474,0.40429133,0.4108245,0.38715985,0.24534026,0.45201695
63,63,Starling Marte,PIT,LF,0.92076737,0.8651605,0.77959585,0.2820348,0.58239585,0.6264301,0.51501346,0.26442367,0.29406163,0.387233,0.29446307,0.36757818,0.34884787,0.3573085,0.36759457,0.49669623,0.42595372,0.3136624,0.45474628
64,64,Ryan Braun,MIL,RF,0.9008841,0.85984933,0.75881875,0.3138883,0.5619229,0.61863893,0.34801105,0.27616853,0.29406163,0.387233,0.31816304,0.3816832,0.3561604,0.3733106,0.3956749,0.42945483,0.40791753,0.2679449,0.4623995
65,65,Lucas Duda,NYM,1B,0.8845484,0.8422013,0.67422336,0.3539182,0.4909102,0.62568176,0.07775083,0.34381655,0.29406163,0.387233,0.31195262,0.37675232,0.35184252,0.37207967,0.41353026,0.40687817,0.37714225,0.24555585,0.45573196
66,66,Kole Calhoun,LAA,RF,0.91725254,0.8649039,0.76487863,0.3223204,0.57233346,0.65374154,0.22837633,0.3522488,0.29406163,0.387233,0.27770996,0.35017213,0.3411501,0.34280413,0.29945323,0.43409458,0.4023537,0.25901994,0.415135
67,67,Chris Coghlan,CHC,LF,0.84542024,0.78815204,0.61525893,0.18885691,0.42912737,0.46369407,0.26538494,0.2645585,0.29406163,0.387233,0.27244872,0.35639983,0.33387706,0.3491283,0.28796554,0.36858574,0.3445493,0.2146867,0.39080298
68,68,Joc Pederson,LAD,CF,0.88429815,0.8394793,0.6353464,0.33743846,0.49854115,0.5851302,0.16900803,0.3679138,0.29406163,0.387233,0.28010002,0.35866925,0.33749893,0.35395768,0.33344612,0.36156234,0.33241934,0.20765261,0.43261144
69,69,Miguel Montero,CHC,C,0.71773857,0.6349617,0.48187736,0.15919471,0.27764902,0.41140676,0.043870866,0.18637109,0.29406163,0.387233,0.25759384,0.34637195,0.31908783,0.34164488,0.29710525,0.28719583,0.26947308,0.15277442,0.38127506
70,70,Brian Dozier,MIN,2B,0.9275243,0.8668411,0.77028793,0.3468228,0.6216263,0.6703349,0.3598925,0.38990673,0.29406163,0.387233,0.2851769,0.35428914,0.34803537,0.3441139,0.31204525,0.4369199,0.3932203,0.25952324,0.4303993
71,71,Didi Gregorius,NYY,SS,0.8922371,0.83921844,0.6917758,0.14142999,0.43116808,0.47315148,0.23837945,0.24372463,0.29406163,0.387233,0.24341285,0.33222905,0.32049498,0.32428923,0.22398484,0.35066766,0.3177651,0.19970146,0.37107342
72,72,Andrelton Simmons,ATL,SS,0.8855043,0.8386048,0.7118745,0.1197112,0.41692516,0.43432415,0.2568867,0.24358548,0.29406163,0.387233,0.22907518,0.330683,0.32470837,0.32486975,0.25915328,0.37639946,0.34046805,0.23698118,0.34527597
73,73,Randal Grichuk,STL,LF,0.70527875,0.61610144,0.49345043,0.20959002,0.33204284,0.40833792,0.13256723,0.14741065,0.29406163,0.387233,0.32180053,0.37875783,0.33543298,0.37133452,0.33677188,0.3431399,0.3234074,0.18283847,0.426325
74,74,Adrian Gonzalez,LAD,1B,0.9061042,0.8648224,0.77673686,0.3769559,0.5618713,0.6694634,0.07134633,0.35552186,0.29406163,0.387233,0.31513506,0.37928864,0.36195782,0.37479103,0.46476382,0.4594741,0.4216426,0.2982393,0.45755672
75,75,Ben Zobrist,- - -,2B,0.8673794,0.81833607,0.68112993,0.1897144,0.4514884,0.5311595,0.14042537,0.30023155,0.29406163,0.387233,0.28049704,0.36219963,0.34593928,0.3597213,0.36162958,0.38146743,0.35312134,0.22513004,0.42213395
76,76,Dexter Fowler,CHC,CF,0.91906667,0.86416566,0.76153713,0.27203318,0.5847926,0.59883004,0.44398338,0.37225336,0.29406163,0.387233,0.2721919,0.3572913,0.344164,0.34842518,0.30234438,0.40764153,0.3727223,0.2524151,0.4089946
77,77,David Ortiz,BOS,1B,0.90649635,0.8655492,0.7740801,0.43453732,0.5867666,0.6779464,0.043333933,0.41136885,0.29406163,0.387233,0.33765417,0.38967666,0.369373,0.38144577,0.4937839,0.44200763,0.42332786,0.27732432,0.4956946
78,78,Mark Teixeira,NYY,1B,0.8045797,0.74361086,0.57852423,0.2946019,0.40377703,0.5641155,0.038613,0.2652115,0.29406163,0.387233,0.3184335,0.380907,0.3495569,0.37608087,0.42799768,0.38324025,0.35290423,0.21236947,0.4573951
79,79,Colby Rasmus,HOU,LF,0.84293395,0.78390133,0.5792317,0.27415994,0.42754793,0.53403133,0.1419753,0.28830668,0.29406163,0.387233,0.29480025,0.3579026,0.3338713,0.35169497,0.2943848,0.35778823,0.3198985,0.18273558,0.4203131
80,80,Danny Valencia,- - -,3B,0.75409776,0.6678648,0.5517419,0.19303031,0.33082375,0.44744542,0.069188096,0.17374036,0.29406163,0.387233,0.3058276,0.37190083,0.33502072,0.36748835,0.34769452,0.31327042,0.30465397,0.165931,0.41306123
81,81,Carlos Gonzalez,COL,RF,0.90390515,0.8638875,0.75797665,0.389013,0.57228494,0.67610294,0.1381531,0.32538337,0.29406163,0.387233,0.32518244,0.37536916,0.355555,0.3683261,0.39935398,0.43388474,0.4181461,0.25839698,0.46919662
82,82,Andre Ethier,LAD,RF,0.7823136,0.73964715,0.6171276,0.19522965,0.38881248,0.47708687,0.10669945,0.21359798,0.29406163,0.387233,0.3025175,0.37356815,0.3422875,0.36899677,0.3473644,0.34596267,0.32711965,0.19615716,0.40771276
83,83,Josh Reddick,OAK,RF,0.881772,0.84694904,0.7190549,0.22829556,0.51033086,0.54121405,0.23461932,0.27298898,0.29406163,0.387233,0.28531146,0.36208323,0.34476736,0.35617363,0.33494067,0.40775827,0.38071778,0.24853177,0.4262589
84,84,Robinson Cano,SEA,2B,0.9190644,0.86699563,0.78302675,0.3357095,0.59127575,0.672587,0.14732797,0.3338642,0.29406163,0.387233,0.29572782,0.36614352,0.35582986,0.3595999,0.40406322,0.3962742,0.3865424,0.25398287,0.42280242
85,85,Brian McCann,NYY,C,0.87262106,0.8222045,0.63617605,0.27111122,0.4198685,0.5721527,0.054516315,0.31357658,0.29406163,0.387233,0.28214118,0.3520749,0.33566687,0.34586564,0.32338405,0.34441325,0.3094312,0.18373863,0.42930165
86,86,Alex Rodriguez,NYY,3B,0.9075944,0.86285365,0.72202754,0.3887349,0.5620861,0.6675672,0.10822199,0.3898054,0.29406163,0.387233,0.3047041,0.36929378,0.35181564,0.36102638,0.39101908,0.40178746,0.3751503,0.23512207,0.44773778
87,87,Alex Gordon,KCR,LF,0.77344185,0.6674184,0.5182194,0.15837805,0.311869,0.44044033,0.08324472,0.23864876,0.29406163,0.387233,0.27903247,0.36063924,0.3322665,0.3585294,0.32926136,0.34416282,0.28456324,0.17540303,0.42871788
88,88,Neil Walker,PIT,2B,0.9016813,0.8565638,0.73745996,0.2428646,0.5052083,0.6153113,0.1827122,0.29253238,0.29406163,0.387233,0.27431595,0.35200244,0.33840242,0.34212944,0.29676795,0.34691936,0.33189148,0.20394135,0.40211374
89,89,Asdrubal Cabrera,TBR,SS,0.8916055,0.84121567,0.69471455,0.21466364,0.45100132,0.5606979,0.21504024,0.25209776,0.29406163,0.387233,0.2753267,0.34704792,0.33074287,0.33769307,0.25246018,0.31688333,0.29637605,0.17153412,0.3819616
90,90,Trevor Plouffe,MIN,3B,0.91467845,0.86409086,0.7630453,0.32395524,0.5500956,0.64805776,0.14655645,0.33709043,0.29406163,0.387233,0.28295788,0.349876,0.34229892,0.3451854,0.3099782,0.37351003,0.353638,0.22119837,0.38582784
91,91,Addison Russell,CHC,2B,0.8633233,0.8094197,0.6223927,0.19160615,0.4041086,0.47324365,0.1731032,0.26533452,0.29406163,0.387233,0.25239506,0.33635414,0.3199322,0.33110473,0.24395439,0.3351688,0.29434884,0.17845583,0.36557811
92,92,Adeiny Hechavarria,MIA,SS,0.8501811,0.78572047,0.6601101,0.11611092,0.36639345,0.42577085,0.23684953,0.19826706,0.29406163,0.387233,0.25141475,0.33530852,0.31997943,0.32890186,0.22293422,0.31012437,0.2850511,0.17177668,0.34833598
93,93,Charlie Blackmon,COL,CF,0.9282678,0.8660726,0.77750105,0.23645452,0.61855793,0.6146649,0.5933424,0.31243226,0.29406163,0.387233,0.28217283,0.36485636,0.34740373,0.35111856,0.29771873,0.43564197,0.37557912,0.2665315,0.42836463
94,94,Rougned Odor,TEX,2B,0.83682275,0.75625974,0.60868406,0.18174228,0.39658052,0.46790642,0.2402272,0.18793789,0.29406163,0.387233,0.2843699,0.35745338,0.3308306,0.34884024,0.28413734,0.33891475,0.30905282,0.18663487,0.4164454
95,95,Brett Gardner,NYY,LF,0.9229175,0.86331546,0.7545292,0.2352617,0.57258815,0.56857586,0.49292567,0.36484337,0.29406163,0.387233,0.26429597,0.35030374,0.33854786,0.34374034,0.28013334,0.40883127,0.35971898,0.24614026,0.40437526
96,96,Brandon Phillips,CIN,2B,0.905415,0.8547081,0.7620612,0.1601506,0.49086174,0.5285186,0.3774098,0.23170695,0.29406163,0.387233,0.25670853,0.3435977,0.33037496,0.3338606,0.2562164,0.35313955,0.3207314,0.2003807,0.37748146
97,97,Kolten Wong,STL,2B,0.9038245,0.8534872,0.74402916,0.19781356,0.50485384,0.553868,0.43591818,0.25122362,0.29406163,0.387233,0.25798973,0.34630176,0.3342884,0.33667845,0.28344655,0.37234837,0.3304669,0.22084501,0.3917744
98,98,Jason Castro,HOU,C,0.6985647,0.58205104,0.40505242,0.10914393,0.22432356,0.3471224,0.044462316,0.15820293,0.29406163,0.387233,0.21990407,0.30915767,0.29616717,0.30350134,0.22235835,0.24946798,0.21989064,0.12813635,0.33581647
99,99,Christian Yelich,MIA,LF,0.8514645,0.8142375,0.71035004,0.16560307,0.4657846,0.46874732,0.31338295,0.23951352,0.29406163,0.387233,0.28034163,0.36751905,0.34338397,0.365277,0.3415446,0.36448374,0.33990002,0.22263658,0.4120336
100,100,Troy Tulowitzki,- - -,SS,0.8873702,0.8394445,0.69417995,0.24901927,0.43607736,0.5688637,0.09047608,0.28414938,0.29406163,0.387233,0.27901998,0.35622153,0.33738452,0.3501655,0.32350814,0.33542255,0.31044412,0.18873534,0.39216042
101,101,Eddie Rosario,MIN,LF,0.84223413,0.757522,0.60509694,0.16589117,0.37906894,0.43887526,0.31548482,0.15288231,0.29406163,0.387233,0.27119341,0.34554586,0.31845888,0.32974046,0.21375078,0.32765114,0.30632028,0.17724922,0.36550933
102,102,Ender Inciarte,ARI,RF,0.8872443,0.8265104,0.7313912,0.11477157,0.4618264,0.45600048,0.5123607,0.20978755,0.29406163,0.387233,0.2623167,0.35138023,0.33485326,0.34428105,0.2833326,0.4293656,0.3611585,0.25912866,0.39512125
103,103,Howie Kendrick,LAD,2B,0.8458416,0.77423793,0.6718876,0.13610229,0.39224872,0.45783,0.21646981,0.18967678,0.29406163,0.387233,0.26630995,0.35105205,0.32842156,0.34620282,0.28999287,0.2972724,0.2935492,0.16692616,0.373999
